UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,BENZNE,2BZTPN,2BZFRN,BIPHENYL,ACNPHTHN,ACNPHTYL,FLUORENE,PHNANTHR,ANTHRACN,PYRENE,FLORNTHN,CHRYSENE,PERYLENE
US01719,42.515,-70.81833333333333,NA,MA,NA,Massachusetts Bays,Salem Sound,5,7/9/1976,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01720,42.515,-70.81833333333333,NA,MA,NA,Massachusetts Bays,Salem Sound,5,7/9/1976,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01721,42.541666666666664,-70.795,NA,MA,NA,Massachusetts Bays,Salem Sound,5,7/9/1976,NA,0,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01722,42.541666666666664,-70.795,NA,MA,NA,Massachusetts Bays,Salem Sound,5,7/9/1976,NA,30,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01723,42.541666666666664,-70.795,NA,MA,NA,Massachusetts Bays,Salem Sound,5,7/9/1976,NA,0,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01724,42.541666666666664,-70.795,NA,MA,NA,Massachusetts Bays,Salem Sound,5,7/9/1976,NA,30,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01725,42.541666666666664,-70.795,NA,MA,NA,Massachusetts Bays,Salem Sound,5,7/9/1976,NA,50,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01726,42.571666666666665,-70.655,NA,MA,NA,Massachusetts Bays,Whistle off Gloucester Harbor,5,7/9/1976,NA,no data,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01727,42.571666666666665,-70.655,NA,MA,NA,Massachusetts Bays,Whistle off Gloucester Harbor,5,7/9/1976,NA,no data,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01728,42.403333333333336,-70.915,NA,MA,NA,Massachusetts Bays,Broad Sound,5,7/9/1976,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01729,42.403333333333336,-70.915,NA,MA,NA,Massachusetts Bays,Broad Sound,5,7/9/1976,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01730,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area north,5,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01731,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area north,5,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01732,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area north,5,NA,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01733,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area center,5,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01734,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area center,5,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01735,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area center,5,NA,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01736,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area south,5,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01737,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area south,5,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01738,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area south,5,NA,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01739,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area east,5,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01740,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area east,5,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01741,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area east,5,NA,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01742,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area west,5,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01743,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area west,5,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01744,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,Foul area west,5,NA,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01745,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,south of Foul area,5,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01746,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,south of Foul area,5,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01747,42.4166666666667,-70.5833333333333,NA,MA,NA,Massachusetts Bays,south of Foul area,5,NA,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01748,42.23164536944444,-70.95996223055556,NA,MA,NA,Southeast Boston Harbor,WFR,4,10/17/1991,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01749,42.234056522222225,-70.96118397777778,NA,MA,NA,Southeast Boston Harbor,WFR,4,10/23/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01750,42.234056522222225,-70.96118397777778,NA,MA,NA,Southeast Boston Harbor,WFR,4,10/23/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01751,42.234056522222225,-70.96118397777778,NA,MA,NA,Southeast Boston Harbor,WFR,4,10/23/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01752,42.235431925,-70.96189030555556,NA,MA,NA,Southeast Boston Harbor,WFR,4,10/29/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01753,42.235431925,-70.96189030555556,NA,MA,NA,Southeast Boston Harbor,WFR,4,10/29/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01754,42.235431925,-70.96189030555556,NA,MA,NA,Southeast Boston Harbor,WFR,4,10/29/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01755,42.235431925,-70.96189030555556,NA,MA,NA,Southeast Boston Harbor,WFR,4,10/29/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01756,42.23848846388889,-70.96348285833334,NA,MA,NA,Southeast Boston Harbor,WFR,4,11/6/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01757,42.23848846388889,-70.96348285833334,NA,MA,NA,Southeast Boston Harbor,WFR,4,11/6/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01758,42.23848846388889,-70.96348285833334,NA,MA,NA,Southeast Boston Harbor,WFR,4,11/6/1991,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01759,42.23614320555556,-70.96801141666667,NA,MA,NOAA Boston Harbor,Southeast Boston Harbor,Weymouth Fore River - Citgo's Braintree terminal,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
US01760,42.23614320555556,-70.96801141666667,NA,MA,NOAA Boston Harbor,Southeast Boston Harbor,Weymouth Fore River - Citgo's Braintree terminal,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA
US01761,42.235857772222225,-70.96741190555555,NA,MA,NOAA Boston Harbor,Southeast Boston Harbor,Weymouth Fore River - Citgo's Braintree terminal,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA
US01762,42.23601418611111,-70.96741059166666,NA,MA,NOAA Boston Harbor,Southeast Boston Harbor,Weymouth Fore River - Citgo's Braintree terminal,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA
US01763,42.23640413611111,-70.968060925,NA,MA,NOAA Boston Harbor,Southeast Boston Harbor,Weymouth Fore River - Citgo's Braintree terminal,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA
US01764,42.237069705555555,-70.96897114166667,NA,MA,NOAA Boston Harbor,Southeast Boston Harbor,Weymouth Fore River - Citgo's Braintree terminal,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
US01765,42.236990455555556,-70.97023103055555,NA,MA,NOAA Boston Harbor,Southeast Boston Harbor,Weymouth Fore River - Citgo's Braintree terminal,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
US01766,42.23732271388889,-70.97087079444445,NA,MA,NOAA Boston Harbor,Southeast Boston Harbor,Weymouth Fore River - Citgo's Braintree terminal,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
US01767,42.23913772777778,-70.97051220555555,NA,MA,NOAA Boston Harbor,Southeast Boston Harbor,Weymouth Fore River - Citgo's Braintree terminal,4,NA,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA
US01768,42.34444444444445,-71.0152777777778,NA,MA,NA,Boston Inner Harbor,Inner Harbor mouth,1,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01769,42.34388888888889,-71.0122222222222,NA,MA,NA,Boston Inner Harbor,Inner Harbor mouth,1,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01770,42.336666666666666,-71.0069444444444,NA,MA,NA,Northwest Boston Harbor,Dorchester Bay,2,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01771,42.341944444444444,-70.9566666666667,NA,MA,NA,Northwest Boston Harbor,south of Deer Is.,2,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01772,42.32166666666667,-70.9786111111111,NA,MA,NA,Northwest Boston Harbor,btwn Spectacle & Long Is.,2,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01773,42.31777777777778,-70.9861111111111,NA,MA,NA,Northwest Boston Harbor,btwn Moon Head & Spectacle Is.,2,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01774,42.31444444444444,-70.9861111111111,NA,MA,NA,Northwest Boston Harbor,btwn Moon Head & Spectacle Is.,2,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01775,42.32222222222222,-71.0216666666667,NA,MA,NA,Northwest Boston Harbor,Dorchester Bay,2,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01776,42.32,-70.9455555555556,NA,MA,NA,Central Boston Harbor,btwn Rainsford & Gallops Is.,3,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01777,42.30888888888889,-70.9633333333333,NA,MA,NA,Central Boston Harbor,south of Long Island,3,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01778,42.29944444444444,-70.9927777777778,NA,MA,NA,Central Boston Harbor,Quincy Bay,3,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01779,42.27472222222222,-70.9872222222222,NA,MA,NA,Central Boston Harbor,Quincy Bay,3,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01780,42.301944444444445,-70.9219444444444,NA,MA,NA,Southeast Boston Harbor,Hingham Bay,4,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01781,42.29722222222222,-70.9216666666667,NA,MA,NA,Southeast Boston Harbor,Hingham Bay,4,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01782,42.29055555555556,-70.9188888888889,NA,MA,NA,Southeast Boston Harbor,Hingham Bay,4,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01783,42.28388888888889,-70.9005555555556,NA,MA,NA,Southeast Boston Harbor,Hull Bay,4,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01784,42.28,-70.8916666666667,NA,MA,NA,Southeast Boston Harbor,Hull Bay,4,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01785,42.278055555555554,-70.9316666666667,NA,MA,NA,Southeast Boston Harbor,Hingham Bay,4,NA,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01786,42.3130555555556,-70.9902777777778,NA,MA,NA,Northwest Boston Harbor,DOB,2,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01787,42.3130555555556,-70.9902777777778,NA,MA,NA,Northwest Boston Harbor,DOB,2,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01788,42.3130555555556,-70.9902777777778,NA,MA,NA,Northwest Boston Harbor,DOB,2,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01789,42.3130555555556,-70.9902777777778,NA,MA,NA,Northwest Boston Harbor,DOB,2,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01790,42.3130555555556,-70.9902777777778,NA,MA,NA,Northwest Boston Harbor,DOB,2,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01791,42.3083333333333,-70.9680555555556,NA,MA,NA,Central Boston Harbor,QUB,3,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01792,42.3083333333333,-70.9680555555556,NA,MA,NA,Central Boston Harbor,QUB,3,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01793,42.3083333333333,-70.9680555555556,NA,MA,NA,Central Boston Harbor,QUB,3,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01794,42.3083333333333,-70.9680555555556,NA,MA,NA,Central Boston Harbor,QUB,3,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01795,42.2833333333333,-70.8930555555556,NA,MA,NA,Southeast Boston Harbor,HIB,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01796,42.2833333333333,-70.8930555555556,NA,MA,NA,Southeast Boston Harbor,HIB,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01797,42.2833333333333,-70.8930555555556,NA,MA,NA,Southeast Boston Harbor,HIB,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01798,42.2833333333333,-70.8930555555556,NA,MA,NA,Southeast Boston Harbor,HIB,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01799,42.2902777777778,-70.9097222222222,NA,MA,NA,Southeast Boston Harbor,HIB,4,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01800,42.2902777777778,-70.9097222222222,NA,MA,NA,Southeast Boston Harbor,HIB,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01801,42.2902777777778,-70.9097222222222,NA,MA,NA,Southeast Boston Harbor,HIB,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01802,42.2902777777778,-70.9097222222222,NA,MA,NA,Southeast Boston Harbor,HIB,4,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01803,42.3430555555556,-71.0127777777778,NA,MA,NA,Boston Inner Harbor,BIH,1,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01804,42.3430555555556,-71.0127777777778,NA,MA,NA,Boston Inner Harbor,BIH,1,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01805,42.3430555555556,-71.0127777777778,NA,MA,NA,Boston Inner Harbor,BIH,1,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01806,42.3430555555556,-71.0127777777778,NA,MA,NA,Boston Inner Harbor,BIH,1,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01807,42.3430555555556,-71.0127777777778,NA,MA,NA,Boston Inner Harbor,BIH,1,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01808,42.325,-70.9513888888889,NA,MA,NA,Central Boston Harbor,HIB,3,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01809,42.325,-70.9513888888889,NA,MA,NA,Central Boston Harbor,HIB,3,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01810,42.325,-70.9513888888889,NA,MA,NA,Central Boston Harbor,HIB,3,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01811,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,1/24/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01812,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,10/13/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01813,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,11/15/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01814,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,12/15/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01815,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,2/9/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01816,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,3/7/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01817,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,4/6/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01818,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,5/8/1970,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01819,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,6/5/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01820,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,7/20/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01821,42.2513888888889,-70.9263888888889,NA,MA,NA,Southeast Boston Harbor,WBR,4,8/17/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01822,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,1/24/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01823,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,11/15/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01824,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,12/15/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01825,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,2/9/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01826,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,3/7/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01827,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,4/6/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01828,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,5/8/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01829,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,6/5/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01830,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,7/20/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01831,42.2644444444444,-70.9516666666667,NA,MA,NA,Southeast Boston Harbor,WFR,4,8/17/1970,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01832,42.265,-70.8647222222222,NA,MA,NA,Southeast Boston Harbor,WER,4,1/24/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01833,42.265,-70.8647222222222,NA,MA,NA,Southeast Boston Harbor,WER,4,10/13/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01834,42.265,-70.8647222222222,NA,MA,NA,Southeast Boston Harbor,WER,4,11/15/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01835,42.265,-70.8647222222222,NA,MA,NA,Southeast Boston Harbor,WER,4,3/7/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01836,42.265,-70.8647222222222,NA,MA,NA,Southeast Boston Harbor,WER,4,4/6/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01837,42.265,-70.8647222222222,NA,MA,NA,Southeast Boston Harbor,HIB,4,5/8/1970,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01838,42.265,-70.8647222222222,NA,MA,NA,Southeast Boston Harbor,WER,4,6/5/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01839,42.265,-70.8647222222222,NA,MA,NA,Southeast Boston Harbor,WER,4,7/20/1972,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01840,42.265,-70.8647222222222,NA,MA,NA,Southeast Boston Harbor,WER,4,8/17/1977,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01841,42.04472222222222,-70.66333333333334,NA,MA,NA,Cape Code Bay,Bluefish River,7,2/26/1971,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01842,41.99888888888889,-70.71305555555556,NA,MA,NA,Cape Code Bay,Jones River,7,2/26/1971,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01843,41.95166666666667,-70.64944444444446,NA,MA,NA,Cape Code Bay,Holmes Point,7,2/26/1971,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01844,42.04472222222222,-70.66333333333334,NA,MA,NA,Cape Code Bay,Bluefish River,7,3/22/1971,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01845,41.99888888888889,-70.71305555555556,NA,MA,NA,Cape Code Bay,Jones River,7,3/22/1971,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01846,41.95166666666667,-70.64944444444446,NA,MA,NA,Cape Code Bay,Holmes Point,7,3/22/1971,NA,0,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
