UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,site,SAMPLE_WT,SAMP_UNITS,Q1_MM,Q2_MED_MM,Q3_MM,GRN_SI_PCT,SPECIFIC_G,GRAVEL_PCT,SAND_PCT,SILT_PCT,CLAY_PCT,FINES_SIL,SED_CLASS,CLASSIF_S,MEDIAN,MEAN,STDEV_SORT,SKEWNESS,KURTOSIS
US00752,41.9733333333333,-70.3983333333333,NA,MA,NA,CAPE COD BAY,Cape Cod Bay,7,6/27/1983,1983-07-06T00:00:00Z,NA,Surface,Grab,Cape Cod Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00753,41.9733333333333,-70.3983333333333,NA,MA,NA,CAPE COD BAY,Cape Cod Bay,7,6/27/1983,1983-07-06T00:00:00Z,NA,Surface,Grab,Cape Cod Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00754,41.9733333333333,-70.3983333333333,NA,MA,NA,CAPE COD BAY,Cape Cod Bay,7,6/27/1983,1983-07-06T00:00:00Z,NA,Surface,Grab,Cape Cod Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00755,41.9733333333333,-70.3983333333333,NA,MA,NA,CAPE COD BAY,Cape Cod Bay,7,6/27/1983,1983-07-06T00:00:00Z,NA,Surface,Grab,Cape Cod Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00756,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00757,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00758,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00759,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00760,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00761,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00762,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00763,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00764,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00765,40.4,-67.48333333333333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA
US00766,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA
US00767,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA
US00768,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA
US00769,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA
US00770,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA
US00771,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA
US00772,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA
US00773,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA
US00774,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA
US00775,42.21666666666667,-67.41666666666667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface (?),Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA
US00776,42.301944444444445,-70.65527777777778,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,44.73,g,NA,NA,NA,NA,NA,0.24,57.85,11.07,30.84,41.91,CLAYEY SAND,"Shepard, 1954",3.64,5.23,3.25,0.25,-1.34
US00777,42.31472222222222,-70.61916666666666,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,42.46,g,NA,NA,NA,NA,NA,0.35,95.8,1.35,2.49,3.84,SAND,"Shepard, 1954",3.18,3.08,1.42,1.06,11.42
US00778,42.3375,-70.55416666666666,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,40.46,g,NA,NA,NA,NA,NA,0.79,78.3,6.09,14.82,20.91,SAND,"Shepard, 1954",1.69,2.78,3.26,0.66,0.39
US00779,42.34166666666667,-70.53833333333333,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,32.48,g,NA,NA,NA,NA,NA,0,2.33,32.27,65.4,97.67,SILTY CLAY,"Shepard, 1954",9.02,8.3,1.97,-0.41,-0.43
US00780,42.35,-70.51333333333334,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,24.65,g,NA,NA,NA,NA,NA,0,0.87,33.54,65.59,99.13,SILTY CLAY,"Shepard, 1954",9.13,8.4,1.93,-0.36,-0.8
US00781,42.36638888888889,-70.51361111111112,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,32.2,g,NA,NA,NA,NA,NA,0,0.61,32.18,67.21,99.39,SILTY CLAY,"Shepard, 1954",9.11,8.41,1.9,-0.4,-0.59
US00782,42.3575,-70.54583333333333,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,28.52,g,NA,NA,NA,NA,NA,0,0.75,51.25,48,99.25,CLAYEY SILT,"Shepard, 1954",7.82,7.7,1.94,-0.1,-1.03
US00783,42.34388888888889,-70.595,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,45.03,g,NA,NA,NA,NA,NA,0,18.65,38.9,42.45,81.35,SILTY CLAY,"Shepard, 1954",6.56,6.79,2.64,-0.02,-1.47
US00784,42.32916666666667,-70.59583333333333,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,58.57,g,NA,NA,NA,NA,NA,0.08,65.26,15,19.67,34.67,CLAYEY SAND,"Shepard, 1954",3.68,4.79,2.68,0.49,-0.32
US00785,42.34583333333334,-70.64361111111111,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,52.28,g,NA,NA,NA,NA,NA,0,55.64,18.08,26.28,44.36,CLAYEY SAND,"Shepard, 1954",3.87,5.3,2.84,0.38,-0.97
US00786,42.36222222222222,-70.59666666666666,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,63.87,g,NA,NA,NA,NA,NA,4.24,57.89,12.18,25.69,37.87,CLAYEY SAND,"Shepard, 1954",2.24,3.9,3.87,0.26,-1.21
US00787,42.37416666666667,-70.5586111111111,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,22.05,g,NA,NA,NA,NA,NA,0,4.98,26,69.02,95.02,SILTY CLAY,"Shepard, 1954",9.21,8.42,2.12,-0.61,0.78
US00788,42.38805555555555,-70.51555555555555,NA,MA,NA,MASS BAYS,NA,5,2/0/1992,NA,0-2 cm,Surface,Grab,NA,26.88,g,NA,NA,NA,NA,NA,0,0.98,33.74,65.28,99.02,SILTY CLAY,"Shepard, 1954",8.73,8.29,1.75,-0.4,-0.14
US00789,42.51611111111111,-70.81505555555556,NA,MA,NA,MASS BAYS,W. Mass Bay,5,7/11/1990,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00790,42.507777777777775,-70.81536111111112,NA,MA,NA,MASS BAYS,W. Mass Bay,5,7/11/1990,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00791,42.511944444444445,-70.81530555555555,NA,MA,NA,MASS BAYS,W. Mass Bay,5,7/11/1990,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00792,42.511944444444445,-70.81516666666667,NA,MA,NA,MASS BAYS,W. Mass Bay,5,10/24/1990,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00793,42.511944444444445,-70.81558333333334,NA,MA,NA,MASS BAYS,W. Mass Bay,5,10/24/1990,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00794,42.511944444444445,-70.81558333333334,NA,MA,NA,MASS BAYS,W. Mass Bay,5,2/13/1991,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00795,42.44916666666666,-70.83169444444444,34,MA,NA,MASS BAYS,W. Mass Bay,5,7/11/1990,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00796,42.448055555555555,-70.8308888888889,35,MA,NA,MASS BAYS,W. Mass Bay,5,10/24/1990,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00797,42.44861111111111,-70.83125,38,MA,NA,MASS BAYS,W. Mass Bay,5,2/13/1991,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00798,42.44861111111111,-70.83125,38,MA,NA,MASS BAYS,W. Mass Bay,5,2/13/1991,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00799,42.44861111111111,-70.83125,38,MA,NA,MASS BAYS,W. Mass Bay,5,2/13/1991,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00800,42.51027777777778,-70.81522222222222,30,MA,NA,MASS BAYS,W. Mass Bay,5,7/11/1990,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00801,42.51222222222222,-70.81555555555556,32,MA,NA,MASS BAYS,W. Mass Bay,5,10/24/1990,NA,NA,Surface,Grab,W. Mass Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00802,42.32666666666667,-71.00722222222223,NA,MA,NA,NORTHWEST BOSTON HARBOR,Dorchester Bay,2,NA,NA,NA,Surface (COE),Core,Dorchester Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00803,42.32666666666667,-71.00722222222223,NA,MA,NA,NORTHWEST BOSTON HARBOR,Dorchester Bay,2,NA,NA,NA,Surface (COE),Core,Dorchester Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00804,42.32666666666667,-71.00722222222223,NA,MA,NA,NORTHWEST BOSTON HARBOR,Dorchester Bay,2,NA,NA,NA,Surface (COE),Core,Dorchester Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00805,42.32666666666667,-71.00722222222223,NA,MA,NA,NORTHWEST BOSTON HARBOR,Dorchester Bay,2,NA,NA,NA,Surface (COE),Core,Dorchester Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00806,42.32638888888889,-71.00722222222223,NA,MA,NA,NORTHWEST BOSTON HARBOR,Dorchester Bay,2,NA,NA,NA,Surface (COE),Core,Dorchester Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00807,42.32638888888889,-71.00722222222223,NA,MA,NA,NORTHWEST BOSTON HARBOR,Dorchester Bay,2,NA,NA,NA,Surface (COE),Core,Dorchester Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00808,42.348333333333336,-70.97361111111111,NA,MA,NA,NORTHWEST BOSTON HARBOR,Dorchester Bay,2,NA,NA,NA,Surface (COE),Core,Dorchester Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00809,42.348333333333336,-70.97361111111111,NA,MA,NA,NORTHWEST BOSTON HARBOR,Dorchester Bay,2,NA,NA,NA,Surface (COE),Core,Dorchester Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00810,42.348333333333336,-70.97361111111111,NA,MA,NA,NORTHWEST BOSTON HARBOR,Dorchester Bay,2,NA,NA,NA,Depth,Core,Dorchester Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00811,42.29111111111111,-70.9275,NA,MA,NA,SOUTHEAST BOSTON HARBOR,Hingham Bay,4,NA,NA,NA,Surface (COE),Core,Hingham Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00812,42.29111111111111,-70.9275,NA,MA,NA,SOUTHEAST BOSTON HARBOR,Hingham Bay,4,NA,NA,NA,Surface (COE),Core,Hingham Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00813,42.29111111111111,-70.9275,NA,MA,NA,SOUTHEAST BOSTON HARBOR,Hingham Bay,4,NA,NA,NA,Depth,Core,Hingham Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00814,42.296388888888885,-70.96944444444445,NA,MA,NA,CENTRAL BOSTON HARBOR,Quincy Bay,3,NA,NA,NA,Surface (COE),Core,Quincy Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00815,42.296388888888885,-70.96944444444445,NA,MA,NA,CENTRAL BOSTON HARBOR,Quincy Bay,3,NA,NA,NA,Surface (COE),Core,Quincy Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00816,42.296388888888885,-70.96944444444445,NA,MA,NA,CENTRAL BOSTON HARBOR,Quincy Bay,3,NA,NA,NA,Depth,Core,Quincy Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00817,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Surface (COE),Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,14.7,66.8,18.4,85.2,NA,NA,NA,NA,NA,NA,NA
US00818,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Surface (COE),Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,16.4,68,15.7,83.7,NA,NA,NA,NA,NA,NA,NA
US00819,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Depth,Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,14.7,67.5,17.7,85.2,NA,NA,NA,NA,NA,NA,NA
US00820,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Depth,Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,17.6,67.5,14.7,82.2,NA,NA,NA,NA,NA,NA,NA
US00821,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Depth,Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,15.8,69.1,15.2,84.3,NA,NA,NA,NA,NA,NA,NA
US00822,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Depth,Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,17.2,54.9,28,82.9,NA,NA,NA,NA,NA,NA,NA
US00823,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Depth,Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00824,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Depth,Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,23.5,60.9,15.6,76.5,NA,NA,NA,NA,NA,NA,NA
US00825,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Depth,Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,15.8,67,17.2,84.2,NA,NA,NA,NA,NA,NA,NA
US00826,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Depth,Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,12.8,66,21.1,87.1,NA,NA,NA,NA,NA,NA,NA
US00827,42.34472,-71.00889,NA,MA,NA,BOSTON INNER HARBOR,BIH mouth,1,8/2/1977,NA,NA,Depth,Core,BIH mouth,NA,NA,NA,NA,NA,NA,NA,0,28.1,55.7,16.2,71.9,NA,NA,NA,NA,NA,NA,NA
US00828-1,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Surface,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,28.9,53.3,17.8,71.1,NA,NA,NA,NA,NA,NA,NA
US00828-2,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Surface,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00828-3,42.32694444444445,-71.00694444444444,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Surface,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00829,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Surface,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,42.5,44.1,13.4,57.5,NA,NA,NA,NA,NA,NA,NA
US00830-1,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,16.6,57.5,25.9,83.4,NA,NA,NA,NA,NA,NA,NA
US00830-2,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00830-3,42.32694444444445,-71.00694444444444,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,NA,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00831-1,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,24.6,58.5,16.9,75.4,NA,NA,NA,NA,NA,NA,NA
US00831-2,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00831-3,42.32694444444445,-71.00694444444444,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,NA,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00832,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,17.1,63.4,19.5,82.9,NA,NA,NA,NA,NA,NA,NA
US00833-1,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,42.4,42.9,14.7,57.6,NA,NA,NA,NA,NA,NA,NA
US00833-2,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00833-3,42.32694444444445,-71.00694444444444,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,NA,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00834,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,36.7,47.3,16.7,64,NA,NA,NA,NA,NA,NA,NA
US00835,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,55.8,37.9,6.3,44.2,NA,NA,NA,NA,NA,NA,NA
US00836-1,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,53.1,36.3,10.6,46.9,NA,NA,NA,NA,NA,NA,NA
US00836-2,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00836-3,42.32694444444445,-71.00694444444444,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,NA,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00837,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,66.2,30.2,3.6,33.8,NA,NA,NA,NA,NA,NA,NA
US00838,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,74.6,22.1,3.3,25.4,NA,NA,NA,NA,NA,NA,NA
US00839-1,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,0,76.9,19,4.1,23.1,NA,NA,NA,NA,NA,NA,NA
US00839-2,42.32694,-71.00694,NA,MA,NA,NORTHWEST BOSTON HARBOR,DOB,2,8/2/1977,NA,NA,Depth,Core,DOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
